"source","references","auth_year","auth_yr_id","dup_mark","sampling_year","Title","country","Region","latitude","longitude","Climate","temperature","precipitation","SOC","pH","bulk_density","total_N","Soil_tex","Clay","Silt","Sand","Growing_season","Rotation_type","Cultivar_name","Planting_method","Planting_date","Transplant_date","Harvest_date","growing_period","Crop_period","Measurement_period","experimental_start_date","experimental_end_date","preseason_water","water_regime","Water_depth_cm","N_amount","p2o5_amount","k2o_amount","organic_fert_type","organic_fert_amount","Organic_method","CH4_flux","CH4_seasonal","N2O","Yield","UFR","crop_id","exp_date"
"yanbo 2024","Wu et al., 2019","Wu_2019",37,2,NA,NA,"China","East Asia",28.91666667,111.5,"Temperate without dry season",25.04836031,259.0294851,1.81,6.075,0.99,1.86,"UN",27.25,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,93,NA,NA,"2015-07-15 00:00:00","2015-10-16 00:00:00","Long drainage","Continuous flooding",NA,101,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,500,NA,6231.88,0.150537634,NA,NA
"yanbo 2024","Wu et al., 2019","Wu_2019",38,2,NA,NA,"China","East Asia",28.91666667,111.5,"Temperate without dry season",25.04836031,259.0294851,1.81,6.075,0.99,1.86,"UN",27.25,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,93,NA,NA,"2015-07-15 00:00:00","2015-10-16 00:00:00","Long drainage","Single/multiple drainage",NA,101,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,238.739,NA,6280.19,0.150537634,NA,NA
"yanbo 2024","Wu et al., 2019","Wu_2019",39,2,NA,NA,"China","East Asia",28.91666667,111.5,"Temperate without dry season",25.04836031,259.0294851,1.78,6.075,0.99,1.82,"UN",27.25,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,93,NA,NA,"2015-07-15 00:00:00","2015-10-16 00:00:00","Long drainage","Continuous flooding",NA,101,71.8122125,85.3386658354114,"NONE",2130,"NONE",NA,761.261,NA,6135.27,0.150537634,NA,NA
"yanbo 2024","Wu et al., 2019","Wu_2019",40,2,NA,NA,"China","East Asia",28.91666667,111.5,"Temperate without dry season",25.04836031,259.0294851,1.78,6.075,0.99,1.82,"UN",27.25,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,93,NA,NA,"2015-07-15 00:00:00","2015-10-16 00:00:00","Long drainage","Single/multiple drainage",NA,101,71.8122125,85.3386658354114,"NONE",2130,"NONE",NA,509.009,NA,6376.81,0.150537634,NA,NA
"yanbo 2024","Wu et al., 2019","Wu_2019",41,2,NA,NA,"China","East Asia",28.91666667,111.5,"Temperate without dry season",25.04836031,259.0294851,1.7,6.075,0.99,1.8,"UN",27.25,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,93,NA,NA,"2015-07-15 00:00:00","2015-10-16 00:00:00","Long drainage","Continuous flooding",NA,101,71.8122125,85.3386658354114,"NONE",2130,"NONE",NA,702.703,NA,6376.81,0.150537634,NA,NA
"yanbo 2024","Wu et al., 2019","Wu_2019",42,2,NA,NA,"China","East Asia",28.91666667,111.5,"Temperate without dry season",25.04836031,259.0294851,1.7,6.075,0.99,1.8,"UN",27.25,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,93,NA,NA,"2015-07-15 00:00:00","2015-10-16 00:00:00","Long drainage","Single/multiple drainage",NA,101,71.8122125,85.3386658354114,"NONE",2130,"NONE",NA,355.856,NA,6328.5,0.150537634,NA,NA
"yanbo 2024","Wang et al., 2020","Wang_2020",5,2,NA,NA,"China","East Asia",33.43333333,117.0666667,"Temperate without dry season",24.17478563,681.2215256,0.99,7.3,1.3775,0.55,"UN",43,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,121,NA,NA,"2017-06-29 00:00:00","2017-10-28 00:00:00","Long drainage","Continuous flooding",NA,90,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,32.8926,1,6071.43,0.8,NA,NA
"yanbo 2024","Wang et al., 2020","Wang_2020",6,2,NA,NA,"China","East Asia",33.43333333,117.0666667,"Temperate without dry season",24.17478563,681.2215256,0.99,7.3,1.3775,0.55,"UN",43,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,121,NA,NA,"2017-06-29 00:00:00","2017-10-28 00:00:00","Long drainage","Single/multiple drainage",NA,90,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,20.9917,1.12397,6339.29,0.8,NA,NA
"yanbo 2024","Wang et al., 2020","Wang_2020",7,2,NA,NA,"China","East Asia",33.43333333,117.0666667,"Temperate without dry season",24.17478563,681.2215256,0.99,7.3,1.3775,0.55,"UN",43,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,121,NA,NA,"2017-06-29 00:00:00","2017-10-28 00:00:00","Long drainage","Continuous flooding",NA,180,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,30.5785,1.05785,6964.29,0.8,NA,NA
"yanbo 2024","Wang et al., 2020","Wang_2020",8,2,NA,NA,"China","East Asia",33.43333333,117.0666667,"Temperate without dry season",24.17478563,681.2215256,0.99,7.3,1.3775,0.55,"UN",43,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,121,NA,NA,"2017-06-29 00:00:00","2017-10-28 00:00:00","Long drainage","Single/multiple drainage",NA,180,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,19.3388,1.4876,7812.5,0.8,NA,NA
"yanbo 2024","Wang et al., 2020","Wang_2020",9,2,NA,NA,"China","East Asia",33.43333333,117.0666667,"Temperate without dry season",24.17478563,681.2215256,0.99,7.3,1.3775,0.55,"UN",43,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,121,NA,NA,"2017-06-29 00:00:00","2017-10-28 00:00:00","Long drainage","Continuous flooding",NA,270,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,29.2562,1.1157,7767.86,0.8,NA,NA
"yanbo 2024","Wang et al., 2020","Wang_2020",10,2,NA,NA,"China","East Asia",33.43333333,117.0666667,"Temperate without dry season",24.17478563,681.2215256,0.99,7.3,1.3775,0.55,"UN",43,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,121,NA,NA,"2017-06-29 00:00:00","2017-10-28 00:00:00","Long drainage","Single/multiple drainage",NA,270,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,17.0248,1.63636,7232.14,0.8,NA,NA
"yanbo 2024","Lu et al., 1997","Lu_1997",1,1,NA,NA,"China","East Asia",30.085349,119.93257,"Cold dry winter",24.26649148,756.5770413,2.42,6.2,1.2025,2.27,"UN",31.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,"1996-05-30 00:00:00","1996-10-10 00:00:00","Long drainage","Continuous flooding",NA,120,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,607.8,NA,6680,0.052631579,NA,NA
"yanbo 2024","Lu et al., 1997","Lu_1997",2,1,NA,NA,"China","East Asia",30.085349,119.93257,"Cold dry winter",24.26649148,756.5770413,2.42,6.2,1.2025,2.27,"UN",31.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,"1996-05-30 00:00:00","1996-10-10 00:00:00","Long drainage","Single/multiple drainage",NA,120,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,340.7,NA,6630,0.052631579,NA,NA
"yanbo 2024","Lu et al., 1997","Lu_1997",3,1,NA,NA,"China","East Asia",30.085349,119.93257,"Cold dry winter",24.26649148,756.5770413,2.42,6.2,1.2025,2.27,"UN",31.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,"1996-05-30 00:00:00","1996-10-10 00:00:00","Long drainage","Continuous flooding",NA,120,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,607.8,NA,6680,0.157894737,NA,NA
"yanbo 2024","Lu et al., 1997","Lu_1997",4,1,NA,NA,"China","East Asia",30.085349,119.93257,"Cold dry winter",24.26649148,756.5770413,2.42,6.2,1.2025,2.27,"UN",31.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,"1996-05-30 00:00:00","1996-10-10 00:00:00","Long drainage","Single/multiple drainage",NA,120,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,236.3,NA,6670,0.157894737,NA,NA
"yanbo 2024","Lu et al., 2000","Lu_2000",66,4,NA,NA,"China","East Asia",30.085349,119.93257,"Temperate without dry season",24.01518647,1195.413544,2.42,5,1.2025,2.27,"UN",31.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,"1995-05-30 00:00:00","1995-10-10 00:00:00","Long drainage","Continuous flooding",NA,120,71.8122125,85.3386658354114,"NONE",600,"NONE",NA,556.8,NA,6680,0.052631579,NA,NA
"yanbo 2024","Lu et al., 2000","Lu_2000",67,4,NA,NA,"China","East Asia",30.085349,119.93257,"Temperate without dry season",24.01518647,1195.413544,2.42,5,1.2025,2.27,"UN",31.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,"1995-05-30 00:00:00","1995-10-10 00:00:00","Long drainage","Single/multiple drainage",NA,120,71.8122125,85.3386658354114,"NONE",600,"NONE",NA,216.6,NA,6670,0.052631579,NA,NA
"yanbo 2024","Sun et al., 2020","Sun_2020",23,2,NA,NA,"China","East Asia",30.88333333,121.3833333,"Temperate without dry season",25.82748519,568.5689545,1.2575,7.6,1.4,1.4,"UN",22.75,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,120,NA,NA,"2017-06-19 00:00:00","2017-10-17 00:00:00","Long drainage","Continuous flooding","86.5",200,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,44,1.92,7650,0.8,NA,NA
"yanbo 2024","Sun et al., 2020","Sun_2020",24,2,NA,NA,"China","East Asia",30.88333333,121.3833333,"Temperate without dry season",25.82748519,568.5689545,1.2575,7.6,1.4,1.4,"UN",22.75,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,120,NA,NA,"2017-06-19 00:00:00","2017-10-17 00:00:00","Long drainage","Single/multiple drainage","20.83",200,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,4.76,2.63,6700,0.8,NA,NA
"yanbo 2024","Sun et al., 2020","Sun_2020",25,2,NA,NA,"China","East Asia",30.88333333,121.3833333,"Temperate without dry season",25.82748519,568.5689545,1.2575,7.6,1.4,1.4,"UN",22.75,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,120,NA,NA,"2017-06-19 00:00:00","2017-10-17 00:00:00","Long drainage","Continuous flooding","86.5",200,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,51.11,1.48,8190,0.8,NA,NA
"yanbo 2024","Sun et al., 2020","Sun_2020",26,2,NA,NA,"China","East Asia",30.88333333,121.3833333,"Temperate without dry season",25.82748519,568.5689545,1.2575,7.6,1.4,1.4,"UN",22.75,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,120,NA,NA,"2017-06-19 00:00:00","2017-10-17 00:00:00","Long drainage","Single/multiple drainage","20.83",200,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,16.84,4.24,6770,0.8,NA,NA
"yanbo 2024","Sun et al., 2020","Sun_2020",27,2,NA,NA,"China","East Asia",30.88333333,121.3833333,"Temperate without dry season",25.82748519,612,1.3746,7.6,1.4,1.4,"UN",22.75,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,120,NA,NA,"2017-06-19 00:00:00","2017-10-17 00:00:00","Long drainage","Continuous flooding","5.19",200,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,44,1.92,7650,0.75,NA,NA
"yanbo 2024","Sun et al., 2020","Sun_2020",28,2,NA,NA,"China","East Asia",30.88333333,121.3833333,"Temperate without dry season",25.82748519,612,1.3746,7.6,1.4,1.4,"UN",22.75,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,120,NA,NA,"2017-06-19 00:00:00","2017-10-17 00:00:00","Long drainage","Single/multiple drainage","1.25",200,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,4.76,2.63,6700,0.75,NA,NA
"yanbo 2024","Sun et al., 2020","Sun_2020",29,2,NA,NA,"China","East Asia",30.88333333,121.3833333,"Temperate without dry season",25.82748519,612,1.3746,7.6,1.4,1.4,"UN",22.75,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,120,NA,NA,"2017-06-19 00:00:00","2017-10-17 00:00:00","Long drainage","Continuous flooding","5.19",200,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,51.11,1.48,8190,0.75,NA,NA
"yanbo 2024","Sun et al., 2020","Sun_2020",30,2,NA,NA,"China","East Asia",30.88333333,121.3833333,"Temperate without dry season",25.82748519,612,1.3746,7.6,1.4,1.4,"UN",22.75,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,120,NA,NA,"2017-06-19 00:00:00","2017-10-17 00:00:00","Long drainage","Single/multiple drainage","1.25",200,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,16.84,4.24,6770,0.75,NA,NA
"yanbo 2024","Peng et al., 2011","Peng_2011",1,1,NA,NA,"China","East Asia",31.25416667,120.9619444,"Cold dry winter",26.02800611,284.1391354,1.75,6.4,1.245,1.475,"UN",22,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,122,NA,NA,"2006-06-01 00:00:00","2006-10-01 00:00:00","Long drainage","Continuous flooding","122.696",278.01,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,162.1621622,NA,9022.2,0.598360656,NA,NA
"yanbo 2024","Peng et al., 2011","Peng_2011",2,1,NA,NA,"China","East Asia",31.25416667,120.9619444,"Cold dry winter",26.02800611,284.1391354,1.75,6.4,1.245,1.475,"UN",22,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,122,NA,NA,"2006-06-01 00:00:00","2006-10-01 00:00:00","Long drainage","Single/multiple drainage","24.007",278.01,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,24,NA,8855.6,0.598360656,NA,NA
"yanbo 2024","Peng et al., 2011","Peng_2011",3,1,NA,NA,"China","East Asia",31.25416667,120.9619444,"Cold dry winter",26.02800611,284.1391354,1.75,6.4,1.245,1.475,"UN",22,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,122,NA,NA,"2006-06-01 00:00:00","2006-10-01 00:00:00","Long drainage","Continuous flooding","104.182",337.26,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,67.20430108,0.896980155,7854.3,0.598360656,NA,NA
"yanbo 2024","Peng et al., 2011","Peng_2011",4,1,NA,NA,"China","East Asia",31.25416667,120.9619444,"Cold dry winter",26.02800611,284.1391354,1.75,6.4,1.245,1.475,"UN",22,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,122,NA,NA,"2006-06-01 00:00:00","2006-10-01 00:00:00","Long drainage","Single/multiple drainage","40.784",337.26,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,12.5,1.0396,8057.2,0.598360656,NA,NA
"yanbo 2024","Yang et al., 2012","Yang_2012",1,1,NA,NA,"China","East Asia",31.25416667,120.9619444,"Cold dry winter",26.02800611,284.1391354,1.2702,6.4,1.245,1.03,"UN",22,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,122,NA,NA,"2006-06-26 00:00:00","2006-10-26 00:00:00","Long drainage","Continuous flooding","123",278,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,164,NA,9020,0.540983607,NA,NA
"yanbo 2024","Yang et al., 2012","Yang_2012",2,1,NA,NA,"China","East Asia",31.25416667,120.9619444,"Cold dry winter",26.02800611,284.1391354,1.2702,6.4,1.245,1.03,"UN",22,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,122,NA,NA,"2006-06-26 00:00:00","2006-10-26 00:00:00","Long drainage","Single/multiple drainage","24",278,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,24.7,NA,8860,0.540983607,NA,NA
"yanbo 2024","Yang et al., 2012","Yang_2012",3,1,NA,NA,"China","East Asia",31.25416667,120.9619444,"Cold dry winter",25.79504114,489.8931801,1.2702,6.4,1.245,1.03,"UN",22,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,122,NA,NA,"2007-06-29 00:00:00","2007-10-29 00:00:00","Long drainage","Continuous flooding","104",337,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,70.1,0.964,7850,0.352459016,NA,NA
"yanbo 2024","Yang et al., 2012","Yang_2012",4,1,NA,NA,"China","East Asia",31.25416667,120.9619444,"Cold dry winter",25.79504114,489.8931801,1.2702,6.4,1.245,1.03,"UN",22,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,122,NA,NA,"2007-06-29 00:00:00","2007-10-29 00:00:00","Long drainage","Single/multiple drainage","40.8",337,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,18.8,1.07,8060,0.352459016,NA,NA
"yanbo 2024","Hou et al., 2012","Hou_2012",1,1,NA,NA,"China","East Asia",31.25416667,120.9619444,"Cold dry winter",25.6365971,546.1318916,1.2702,7.4,1.245,1.03,"UN",22,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,130,NA,NA,"2009-06-23 00:00:00","2009-10-31 00:00:00","Long drainage","Continuous flooding",NA,250,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,72.0595,1.5661,10335.82,0.653846154,NA,NA
"yanbo 2024","Hou et al., 2012","Hou_2012",2,1,NA,NA,"China","East Asia",31.25416667,120.9619444,"Cold dry winter",25.6365971,546.1318916,1.2702,7.4,1.245,1.03,"UN",22,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,130,NA,NA,"2009-06-23 00:00:00","2009-10-31 00:00:00","Long drainage","Single/multiple drainage",NA,250,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,13.5194,3.8264,9889.74,0.653846154,NA,NA
"yanbo 2024","Hou et al., 2012","Hou_2012",3,1,NA,NA,"China","East Asia",31.25416667,120.9619444,"Cold dry winter",25.35454935,610.2014264,1.2702,7.4,1.245,1.03,"UN",22,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,125,NA,NA,"2010-06-26 00:00:00","2010-10-29 00:00:00","Long drainage","Continuous flooding",NA,300,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,66.2334,2.3211,9262.95,0.712,NA,NA
"yanbo 2024","Hou et al., 2012","Hou_2012",4,1,NA,NA,"China","East Asia",31.25416667,120.9619444,"Cold dry winter",25.35454935,610.2014264,1.2702,7.4,1.245,1.03,"UN",22,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,125,NA,NA,"2010-06-26 00:00:00","2010-10-29 00:00:00","Long drainage","Single/multiple drainage",NA,300,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,11.6795,5.3244,9359.23,0.712,NA,NA
"yanbo 2024","Wang et al., 2012","Wang_2012",17,3,NA,NA,"China","East Asia",31.86666667,118.8333333,"Temperate without dry season",25.53386965,393.5073378,1.47,5.7,1.28,1.32,"UN",14.3,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,125,NA,NA,"2006-06-22 00:00:00","2006-10-25 00:00:00","Long drainage","Continuous flooding",NA,0,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,221.2,0.16,4708,0.192,NA,NA
"yanbo 2024","Wang et al., 2012","Wang_2012",18,3,NA,NA,"China","East Asia",31.86666667,118.8333333,"Temperate without dry season",25.53386965,393.5073378,1.47,5.7,1.28,1.32,"UN",14.3,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,125,NA,NA,"2006-06-22 00:00:00","2006-10-25 00:00:00","Long drainage","Single/multiple drainage",NA,0,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,74.8,0.22,5333,0.192,NA,NA
"yanbo 2024","Wang et al., 2012","Wang_2012",19,3,NA,NA,"China","East Asia",31.86666667,118.8333333,"Temperate without dry season",25.53386965,393.5073378,1.47,5.7,1.28,1.32,"UN",14.3,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,125,NA,NA,"2006-06-22 00:00:00","2006-10-25 00:00:00","Long drainage","Continuous flooding",NA,220,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,277.5,0.55,8250,0.192,NA,NA
"yanbo 2024","Wang et al., 2012","Wang_2012",20,3,NA,NA,"China","East Asia",31.86666667,118.8333333,"Temperate without dry season",25.53386965,393.5073378,1.47,5.7,1.28,1.32,"UN",14.3,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,125,NA,NA,"2006-06-22 00:00:00","2006-10-25 00:00:00","Long drainage","Single/multiple drainage",NA,220,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,63.4,0.68,8750,0.192,NA,NA
"yanbo 2024","Wang et al., 2012","Wang_2012",21,3,NA,NA,"China","East Asia",31.86666667,118.8333333,"Temperate without dry season",25.53386965,393.5073378,1.47,5.7,1.28,1.32,"UN",14.3,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,125,NA,NA,"2006-06-22 00:00:00","2006-10-25 00:00:00","Long drainage","Continuous flooding",NA,0,71.8122125,85.3386658354114,"NONE",1278,"NONE",NA,547.8,0.13,5258,0.192,NA,NA
"yanbo 2024","Wang et al., 2012","Wang_2012",22,3,NA,NA,"China","East Asia",31.86666667,118.8333333,"Temperate without dry season",25.53386965,393.5073378,1.47,5.7,1.28,1.32,"UN",14.3,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,125,NA,NA,"2006-06-22 00:00:00","2006-10-25 00:00:00","Long drainage","Single/multiple drainage",NA,0,71.8122125,85.3386658354114,"NONE",1278,"NONE",NA,213,0.2,5000,0.192,NA,NA
"yanbo 2024","Wang et al., 2012","Wang_2012",23,3,NA,NA,"China","East Asia",31.86666667,118.8333333,"Temperate without dry season",25.53386965,393.5073378,1.47,5.7,1.28,1.32,"UN",14.3,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,125,NA,NA,"2006-06-22 00:00:00","2006-10-25 00:00:00","Long drainage","Continuous flooding",NA,220,71.8122125,85.3386658354114,"NONE",1278,"NONE",NA,515.1,0.28,9167,0.192,NA,NA
"yanbo 2024","Wang et al., 2012","Wang_2012",24,3,NA,NA,"China","East Asia",31.86666667,118.8333333,"Temperate without dry season",25.53386965,393.5073378,1.47,5.7,1.28,1.32,"UN",14.3,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,125,NA,NA,"2006-06-22 00:00:00","2006-10-25 00:00:00","Long drainage","Single/multiple drainage",NA,220,71.8122125,85.3386658354114,"NONE",1278,"NONE",NA,271.4,0.34,8917,0.192,NA,NA
"yanbo 2024","Chu et al., 2015","Chu_2015",1,1,NA,NA,"China","East Asia",32.5,119.4166667,"Cold dry winter",24.69305738,561.6,1.4094,5.3,1.33,1.1,"UN",24.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,127,NA,NA,"2012-06-10 00:00:00","2012-10-15 00:00:00","Long drainage","Continuous flooding","58.3278",200,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,228.5333333,0.496571429,9010,0.62992126,NA,NA
"yanbo 2024","Chu et al., 2015","Chu_2015",2,1,NA,NA,"China","East Asia",32.5,119.4166667,"Cold dry winter",24.69305738,561.6,1.4094,5.3,1.33,1.1,"UN",24.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,127,NA,NA,"2012-06-10 00:00:00","2012-10-15 00:00:00","Long drainage","Single/multiple drainage","36.6555",200,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,111.4666667,1.309,9320,0.62992126,NA,NA
"yanbo 2024","Chu et al., 2015","Chu_2015",3,1,NA,NA,"China","East Asia",32.5,119.4166667,"Cold dry winter",24.69305738,561.6,1.4094,5.3,1.33,1.1,"UN",24.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,127,NA,NA,"2012-06-10 00:00:00","2012-10-15 00:00:00","Long drainage","Continuous flooding","66.6221",200,71.8122125,85.3386658354114,"NONE",3022.5,"NONE",NA,590.4,0.416428571,8050,0.62992126,NA,NA
"yanbo 2024","Chu et al., 2015","Chu_2015",4,1,NA,NA,"China","East Asia",32.5,119.4166667,"Cold dry winter",24.69305738,561.6,1.4094,5.3,1.33,1.1,"UN",24.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,127,NA,NA,"2012-06-10 00:00:00","2012-10-15 00:00:00","Long drainage","Single/multiple drainage","40.6689",200,71.8122125,85.3386658354114,"NONE",3022.5,"NONE",NA,248.5333333,1.128285714,9480,0.62992126,NA,NA
"yanbo 2024","Chu et al., 2015","Chu_2015",5,1,NA,NA,"China","East Asia",32.5,119.4166667,"Cold dry winter",25.24670486,516.6,1.4094,5.3,1.33,1.1,"UN",24.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,127,NA,NA,"2013-06-10 00:00:00","2013-10-15 00:00:00","Long drainage","Continuous flooding","60.4682",200,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,236.2666667,0.468285714,9360,0.62992126,NA,NA
"yanbo 2024","Chu et al., 2015","Chu_2015",6,1,NA,NA,"China","East Asia",32.5,119.4166667,"Cold dry winter",25.24670486,516.6,1.4094,5.3,1.33,1.1,"UN",24.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,127,NA,NA,"2013-06-10 00:00:00","2013-10-15 00:00:00","Long drainage","Single/multiple drainage","37.4582",200,71.8122125,85.3386658354114,"NONE",0,"NONE",NA,122.2666667,1.268142857,9540,0.62992126,NA,NA
"yanbo 2024","Chu et al., 2015","Chu_2015",7,1,NA,NA,"China","East Asia",32.5,119.4166667,"Cold dry winter",25.24670486,516.6,1.4094,5.3,1.33,1.1,"UN",24.5,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,127,NA,NA,"2013-06-10 00:00:00","2013-10-15 00:00:00","Long drainage","Continuous flooding","68.2274",200,71.8122125,85.3386658354114,"NONE",3022.5,"NONE",NA,603.8666667,0.363,8190,0.62992126,NA,NA
